,Median_House_Value,Median_Income,Median_Age,Tot_Rooms,Tot_Bedrooms,Population,Households,Latitude,Longitude,Distance_to_coast,Bedrooms_Per_House,Closest_University,Distance_to_University_m
14129,95500.0,1.6789,20,1701,503,1482,465,32.75,-117.09,11162.2411708911,1.081720430107527,Western University of Health Sciences,1867.0
14130,118800.0,1.5208,10,1922,577,1595,545,32.76,-117.09,11881.9887762956,1.0587155963302752,Otis College of Art and Design,2083.0
14131,125000.0,1.7391,18,1704,596,1639,548,32.76,-117.08,12588.2023127413,1.0875912408759123,San Diego Christian College,1320.0
14132,138100.0,2.3886,14,2523,545,1297,525,32.76,-117.07,13322.6953024568,1.0380952380952382,San Diego Christian College,475.0
14133,154200.0,2.3148,37,2690,549,1219,524,32.75,-117.07,12685.1194675456,1.047709923664122,San Diego Christian College,857.0
14134,144700.0,2.3824,14,3073,851,2000,782,32.75,-117.07,12685.1194675456,1.088235294117647,San Diego Christian College,857.0
14135,119100.0,3.3026,9,3464,749,1687,645,32.75,-117.07,12685.1194675456,1.1612403100775195,San Diego Christian College,857.0
14136,129200.0,3.0208,34,1917,419,1181,426,32.75,-117.06,13347.8531282804,0.9835680751173709,San Diego Christian College,983.0
14137,115300.0,3.1719,34,2178,455,1193,446,32.74,-117.05,12996.3701469408,1.0201793721973094,San Diego Christian College,2435.0
14138,116900.0,2.6629,37,1042,205,589,208,32.74,-117.07,11907.6833582961,0.9855769230769231,San Diego Christian College,1928.0
14139,120700.0,2.5583,31,2036,501,1263,442,32.75,-117.07,12685.1194675456,1.1334841628959276,San Diego Christian College,857.0
14140,118300.0,2.0077,20,1989,508,1452,462,32.75,-117.08,11911.2865590117,1.0995670995670996,San Diego Christian College,1501.0
14141,124700.0,1.8103,26,2359,622,2067,581,32.74,-117.08,11303.4294770885,1.0705679862306368,San Diego Christian College,2288.0
14142,117700.0,1.6318,19,2739,707,2004,622,32.75,-117.09,11162.2411708911,1.1366559485530547,Western University of Health Sciences,1867.0
14143,110100.0,2.1757,42,1986,472,1472,475,32.74,-117.09,10511.0636670947,0.9936842105263158,Western University of Health Sciences,2155.0
14144,126500.0,3.5078,33,3260,673,1784,666,32.74,-117.08,11303.4294770885,1.0105105105105106,San Diego Christian College,2288.0
14145,122000.0,3.6974,36,3331,643,1903,622,32.73,-117.08,10471.0181926386,1.0337620578778135,San Diego Christian College,3270.0
14146,113900.0,2.7661,38,1901,392,1099,406,32.74,-117.07,11907.6833582961,0.9655172413793104,San Diego Christian College,1928.0
14147,135100.0,2.3812,35,1434,253,753,228,32.74,-117.08,11303.4294770885,1.1096491228070176,San Diego Christian College,2288.0
14148,122500.0,3.6125,36,1158,218,619,233,32.73,-117.08,10471.0181926386,0.9356223175965666,San Diego Christian College,3270.0
14149,111300.0,1.4254,19,2935,763,1953,720,32.73,-117.08,10471.0181926386,1.0597222222222222,San Diego Christian College,3270.0
14150,154200.0,2.6452,18,2968,656,1149,581,32.73,-117.07,10980.5640515359,1.1290877796901893,San Diego Christian College,3029.0
14151,218800.0,1.6815,22,922,240,1524,235,32.78,-117.07,14767.4201768245,1.0212765957446808,Scripps College,519.0
14152,291500.0,3.0875,31,3062,596,1263,539,32.77,-117.09,12658.6155397181,1.1057513914656771,Otis College of Art and Design,1603.0
14153,219200.0,6.1628,31,1070,155,426,153,32.77,-117.08,13323.655199321,1.0130718954248366,Otis College of Art and Design,693.0
14154,185500.0,3.5446,34,2245,394,1849,429,32.77,-117.07,14019.5943015403,0.9184149184149184,Otis College of Art and Design,373.0
14155,184000.0,4.3529,38,3779,614,1495,614,32.77,-117.07,14019.5943015403,1.0,Otis College of Art and Design,373.0
14156,176600.0,2.5125,42,1827,378,880,380,32.76,-117.07,13322.6953024568,0.9947368421052631,San Diego Christian College,475.0
14157,184100.0,2.7778,25,3911,849,1580,767,32.77,-117.08,13323.655199321,1.106910039113429,Otis College of Art and Design,693.0
14158,155400.0,3.0833,27,1221,254,606,259,32.76,-117.08,12588.2023127413,0.9806949806949807,San Diego Christian College,1320.0
14159,159100.0,2.5909,31,2567,624,1255,582,32.76,-117.09,11881.9887762956,1.0721649484536082,Otis College of Art and Design,2083.0
14160,140300.0,1.7743,20,2547,785,1199,643,32.76,-117.08,12588.2023127413,1.2208398133748055,San Diego Christian College,1320.0
14161,143800.0,2.7826,21,1824,447,962,431,32.77,-117.04,16234.9013116053,1.037122969837587,Epic Bible College,1683.0
14162,147700.0,1.8899,23,2556,662,1200,548,32.77,-117.05,15487.3330425011,1.2080291970802919,Epic Bible College,793.0
14163,161800.0,1.7951,18,2269,682,1329,581,32.77,-117.06,14742.0574120816,1.1738382099827882,Epic Bible College,415.0
14164,161800.0,2.0284,34,1730,373,730,350,32.77,-117.06,14742.0574120816,1.0657142857142856,Epic Bible College,415.0
14165,167600.0,2.65,38,1130,228,699,241,32.77,-117.07,14019.5943015403,0.946058091286307,Otis College of Art and Design,373.0
14166,166800.0,3.0755,32,3888,827,3868,841,32.77,-117.06,14742.0574120816,0.9833531510107015,Epic Bible College,415.0
14167,158300.0,2.8097,33,3535,683,1568,672,32.77,-117.05,15487.3330425011,1.0163690476190477,Epic Bible College,793.0
14168,156800.0,2.3015,36,2785,577,1275,527,32.76,-117.06,14081.0431104159,1.094876660341556,San Diego Christian College,675.0
14169,150500.0,3.2188,38,1549,288,636,278,32.76,-117.06,14081.0431104159,1.0359712230215827,San Diego Christian College,675.0
14170,159600.0,3.25,46,1887,359,795,358,32.76,-117.05,14790.4838475318,1.0027932960893855,San Diego Christian College,1561.0
14171,155700.0,2.965,37,2356,476,1231,499,32.76,-117.06,14081.0431104159,0.9539078156312625,San Diego Christian College,675.0
14172,156800.0,1.7452,24,1629,587,1012,488,32.76,-117.06,14081.0431104159,1.2028688524590163,San Diego Christian College,675.0
14173,139800.0,3.8233,36,2024,408,1030,390,32.75,-117.05,13877.881474816,1.0461538461538462,San Diego Christian College,1716.0
14174,125900.0,2.2308,34,2516,611,1317,594,32.75,-117.06,13347.8531282804,1.0286195286195285,San Diego Christian College,983.0
14175,137300.0,3.0938,35,2144,388,1003,383,32.75,-117.05,13877.881474816,1.0130548302872062,San Diego Christian College,1716.0
14176,141800.0,4.6875,18,1758,286,987,277,32.72,-117.07,10090.862815035,1.032490974729242,San Diego Christian College,4135.0
14177,101900.0,3.0446,32,2286,468,1741,467,32.72,-117.08,9533.81992173003,1.0021413276231264,San Diego Christian College,4315.0
14178,109100.0,2.5682,36,2448,475,1268,450,32.71,-117.07,9249.38372797463,1.0555555555555556,San Diego Christian College,5244.0
14179,126700.0,3.7891,33,3444,619,1884,582,32.73,-117.06,11543.6083257888,1.063573883161512,San Diego Christian College,3066.0
14180,116900.0,3.1923,31,2669,514,1626,499,32.72,-117.06,10700.8896880295,1.0300601202404809,San Diego Christian College,4163.0
14181,117000.0,3.4107,35,1777,369,1158,353,32.72,-117.05,11355.364612282,1.045325779036827,San Diego Christian College,4395.0
14182,104300.0,2.8964,25,2681,596,1947,553,32.71,-117.06,9911.41000701936,1.077757685352622,San Diego Christian College,5266.0
14183,89600.0,2.2454,39,2754,652,2263,619,32.71,-117.07,9249.38372797463,1.0533117932148628,San Diego Christian College,5244.0
14184,100600.0,3.1786,35,1477,264,852,279,32.7,-117.08,7798.41703077088,0.946236559139785,Western University of Health Sciences,6195.0
14185,98900.0,2.875,37,2176,418,1301,375,32.7,-117.08,7798.41703077088,1.1146666666666667,Western University of Health Sciences,6195.0
14186,97000.0,2.4135,36,2103,390,1279,392,32.7,-117.08,7798.41703077088,0.9948979591836735,Western University of Health Sciences,6195.0
14187,125700.0,3.8194,21,1864,388,1498,389,32.71,-117.06,9911.41000701936,0.9974293059125964,San Diego Christian College,5266.0
14188,145200.0,3.8687,11,2397,523,1566,514,32.71,-117.06,9911.41000701936,1.017509727626459,San Diego Christian College,5266.0
14189,86200.0,1.4821,27,2204,598,1656,521,32.71,-117.08,8638.175985997,1.1477927063339732,Western University of Health Sciences,5228.0
14190,123400.0,2.8372,26,4151,823,2822,697,32.71,-117.07,9249.38372797463,1.1807747489239597,San Diego Christian College,5244.0
14191,143000.0,4.1645,14,2763,456,1914,465,32.7,-117.07,8470.51048498815,0.9806451612903225,San Diego Christian College,6354.0
14192,135000.0,4.0921,20,2192,406,1766,393,32.69,-117.07,7773.08548381954,1.0330788804071247,San Diego Christian College,7465.0
14193,141400.0,4.112,12,3943,737,3280,751,32.7,-117.06,9188.90188296941,0.9813581890812251,San Diego Christian College,6372.0
14194,109800.0,3.57,28,5274,991,3727,961,32.71,-117.04,11351.7288469153,1.0312174817898023,San Diego Christian College,5783.0
14195,119200.0,3.2986,25,3292,608,2266,592,32.71,-117.05,10614.7506420155,1.027027027027027,San Diego Christian College,5451.0
14196,103000.0,3.2596,33,3126,627,2300,623,32.71,-117.03,12116.2080721913,1.0064205457463884,San Diego Christian College,6239.0
14197,99600.0,3.25,34,2328,444,1684,429,32.71,-117.03,12116.2080721913,1.034965034965035,San Diego Christian College,6239.0
14198,121800.0,3.7366,20,4050,745,2870,761,32.71,-117.02,12903.3011953174,0.9789750328515112,San Diego Christian College,6794.0
14199,125400.0,4.1837,22,2756,516,1849,486,32.7,-117.02,12357.2932943948,1.0617283950617284,San Diego Christian College,7683.0
14200,133000.0,5.1769,18,1643,283,1134,269,32.7,-117.02,12357.2932943948,1.0520446096654275,San Diego Christian College,7683.0
14201,118500.0,3.5388,30,3187,592,2082,631,32.71,-117.02,12903.3011953174,0.9381933438985737,San Diego Christian College,6794.0
14202,120800.0,3.5341,25,2321,398,1434,386,32.7,-117.01,13196.5797365061,1.0310880829015545,San Diego Christian College,8247.0
14203,165500.0,5.3908,8,831,158,740,154,32.69,-117.05,9356.74973309674,1.025974025974026,San Diego Christian College,7611.0
14204,157700.0,4.8875,9,1520,269,1250,265,32.69,-117.06,8550.35955841357,1.0150943396226415,San Diego Christian College,7480.0
14205,154900.0,4.4375,13,705,149,718,155,32.69,-117.06,8550.35955841357,0.9612903225806452,San Diego Christian College,7480.0
14206,158900.0,5.1305,9,521,111,491,110,32.69,-117.06,8550.35955841357,1.009090909090909,San Diego Christian College,7480.0
14207,109900.0,2.2866,19,2304,572,2010,556,32.7,-117.03,11532.9011057395,1.0287769784172662,San Diego Christian College,7197.0
14208,115800.0,3.5437,27,1790,356,1286,347,32.69,-117.04,10185.3428405504,1.0259365994236311,San Diego Christian College,7853.0
14209,156900.0,4.419,7,9311,1703,7302,1694,32.7,-117.04,10726.8377432514,1.0053128689492326,San Diego Christian College,6806.0
14210,142200.0,5.0827,18,1475,267,1149,268,32.68,-117.07,7180.87944020455,0.996268656716418,San Diego Christian College,8576.0
14211,125800.0,2.85,38,1481,317,1080,291,32.68,-117.06,8015.87428900959,1.0893470790378006,San Diego Christian College,8589.0
14212,125000.0,2.0959,36,3815,796,2945,728,32.68,-117.06,8015.87428900959,1.0934065934065933,San Diego Christian College,8589.0
14213,144300.0,3.625,21,991,210,695,203,32.69,-117.05,9356.74973309674,1.0344827586206897,San Diego Christian College,7611.0
14214,113500.0,2.375,41,2665,515,1664,512,32.68,-117.06,8015.87428900959,1.005859375,San Diego Christian College,8589.0
14215,125000.0,4.0505,29,4047,754,2353,730,32.67,-117.06,7607.41046164765,1.0328767123287672,San Diego Christian College,9699.0
14216,129800.0,3.9922,35,3414,580,1761,522,32.68,-117.05,8871.07514505132,1.1111111111111112,San Diego Christian College,8704.0
14217,137800.0,3.9646,32,4227,785,2842,795,32.67,-117.05,8503.88404629543,0.9874213836477987,San Diego Christian College,9800.0
14218,150400.0,3.5664,19,1469,275,1010,292,32.68,-117.05,8871.07514505132,0.9417808219178082,San Diego Christian College,8704.0
14219,153800.0,5.4863,16,2168,343,1589,338,32.67,-117.05,8503.88404629543,1.014792899408284,San Diego Christian College,9800.0
14220,234600.0,5.6889,33,3425,511,1528,479,32.66,-117.06,7346.01991029754,1.0668058455114822,San Diego Christian College,10809.0
14221,133400.0,3.5066,24,2587,491,1617,458,32.66,-117.06,7346.01991029754,1.0720524017467248,San Diego Christian College,10809.0
14222,303900.0,4.1442,22,3362,630,1471,612,32.66,-117.04,9198.19847188986,1.0294117647058822,San Diego Christian College,11070.0
14223,266600.0,5.3505,15,5094,818,2118,758,32.67,-117.03,10317.9891086309,1.079155672823219,San Diego Christian College,10260.0
14224,267400.0,5.7192,14,3986,675,2065,702,32.68,-117.02,11512.4414822695,0.9615384615384616,San Diego Christian College,9602.0
14225,143800.0,3.16,14,1689,555,1319,527,32.69,-117.05,9356.74973309674,1.0531309297912714,San Diego Christian College,7611.0
14226,165100.0,3.2174,15,1828,359,955,248,32.68,-117.05,8871.07514505132,1.4475806451612903,San Diego Christian College,8704.0
14227,89300.0,4.0,13,2132,425,1345,432,32.68,-117.04,9741.16164748495,0.9837962962962963,San Diego Christian College,8915.0
14228,152700.0,5.0947,14,1320,270,943,260,32.68,-117.04,9741.16164748495,1.0384615384615385,San Diego Christian College,8915.0
14229,137500.0,4.0668,14,3464,683,2139,734,32.67,-117.04,9408.08760368846,0.9305177111716622,San Diego Christian College,9989.0
14230,158900.0,3.02,9,3417,860,2521,828,32.69,-117.04,10185.3428405504,1.038647342995169,San Diego Christian College,7853.0
14231,125000.0,3.775,9,3087,609,1530,556,32.68,-117.04,9741.16164748495,1.0953237410071943,San Diego Christian College,8915.0
14232,115000.0,4.375,11,1875,357,1014,386,32.68,-117.04,9741.16164748495,0.9248704663212435,San Diego Christian College,8915.0
14233,132200.0,3.3553,7,2327,490,1304,445,32.7,-117.01,13196.5797365061,1.101123595505618,San Diego Christian College,8247.0
14234,135000.0,4.436,7,6055,1004,3031,952,32.69,-117.02,11890.4614409571,1.0546218487394958,San Diego Christian College,8624.0
14235,179400.0,5.0829,5,3201,532,2061,536,32.69,-117.03,11031.1367532848,0.9925373134328358,San Diego Christian College,8194.0
14236,156100.0,4.6648,10,901,163,698,167,32.69,-117.03,11031.1367532848,0.9760479041916168,San Diego Christian College,8194.0
14237,175500.0,4.5662,8,2460,397,1784,390,32.69,-117.03,11031.1367532848,1.0179487179487179,San Diego Christian College,8194.0
14238,106300.0,1.5,12,3375,945,2357,808,32.71,-117.09,8089.31415371762,1.1695544554455446,Western University of Health Sciences,4792.0
14239,84200.0,1.4583,15,869,217,887,216,32.7,-117.09,7185.62445723999,1.0046296296296295,Western University of Health Sciences,5832.0
14240,94200.0,1.4089,22,2409,582,1887,578,32.7,-117.09,7185.62445723999,1.0069204152249136,Western University of Health Sciences,5832.0
14241,108000.0,1.3269,18,1645,430,1221,410,32.69,-117.09,6348.40579560621,1.048780487804878,Western University of Health Sciences,6895.0
14242,108300.0,3.1833,20,1102,205,852,217,32.69,-117.09,6348.40579560621,0.9447004608294931,Western University of Health Sciences,6895.0
14243,83100.0,1.2413,11,3071,911,2812,774,32.69,-117.1,5733.36246635121,1.177002583979328,NewSchool of Architecture and Design,6335.0
14244,95600.0,3.6042,28,633,137,525,170,32.7,-117.1,6648.55021202516,0.8058823529411765,Western University of Health Sciences,5603.0
14245,86300.0,1.5057,42,2002,488,1505,464,32.7,-117.1,6648.55021202516,1.0517241379310345,Western University of Health Sciences,5603.0
14246,92600.0,2.085,9,1931,472,1628,445,32.71,-117.1,7616.28891037487,1.060674157303371,Western University of Health Sciences,4511.0
14247,124100.0,2.8942,26,3114,686,1948,660,32.73,-117.09,9941.93902866957,1.0393939393939393,Western University of Health Sciences,2877.0
14248,137200.0,2.2024,5,1615,387,1094,394,32.72,-117.1,8610.26987121586,0.9822335025380711,Western University of Health Sciences,3430.0
14249,102500.0,2.0938,39,1273,246,770,242,32.72,-117.09,9039.5613863088,1.0165289256198347,Western University of Health Sciences,3793.0
14250,111800.0,1.6944,33,1096,240,716,224,32.72,-117.09,9039.5613863088,1.0714285714285714,Western University of Health Sciences,3793.0
14251,120300.0,3.5789,28,3109,594,1559,589,32.73,-117.09,9941.93902866957,1.0084889643463497,Western University of Health Sciences,2877.0
14252,96800.0,2.5559,29,2238,523,2061,504,32.71,-117.09,8089.31415371762,1.0376984126984128,Western University of Health Sciences,4792.0
14253,86900.0,1.7075,29,3422,713,2775,644,32.71,-117.1,7616.28891037487,1.1071428571428572,Western University of Health Sciences,4511.0
14254,87900.0,1.75,25,939,247,1003,240,32.71,-117.1,7616.28891037487,1.0291666666666666,Western University of Health Sciences,4511.0
14255,88600.0,1.9583,25,1491,348,1183,316,32.72,-117.11,7768.51131434971,1.1012658227848102,Western University of Health Sciences,3301.0
14256,85900.0,1.7,30,1729,457,1673,460,32.71,-117.11,7233.99227932406,0.9934782608695653,Western University of Health Sciences,4413.0
14257,79400.0,1.7402,34,2028,522,1797,464,32.7,-117.11,6206.88097966973,1.125,NewSchool of Architecture and Design,4995.0
14258,83300.0,1.8125,37,2045,502,1920,472,32.7,-117.11,6206.88097966973,1.0635593220338984,NewSchool of Architecture and Design,4995.0
14259,86400.0,1.4856,33,1980,488,1626,428,32.7,-117.11,6206.88097966973,1.1401869158878504,NewSchool of Architecture and Design,4995.0
